isbn,title,author,qty,site,existing_availability,url
9788183793681,Silampoliyar Aninthuraigal-vol.6,Manimekalai Pushparai,1,commonfolks,,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-6
9788183796767,Konar Thirukural Eliyaurai,Iyyanperumal Konar,1,commonfolks,,https://www.commonfolks.in/books/d/konar-thirukural-eliya-urai
9788189912833,தீராக்காதலி [Theerakkaathali],Charu Nivedita,1,commonfolks,,https://www.commonfolks.in/books/d/theeraakkaathali
9788190062824,The Hindu Succession Act 1956,unknown author,1,akshardhara,,27208-pauranik-katha
9788190181273,MARATHA COINS OF PUNE REGION,Ganesh Nene,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5621257045490404349?BookName=Prawas-Swarvantancha
9788190224567,Bhārata meṃ Śikshā kā vikāsa,Jñānaprakāśa.,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5169378430997101841?BookName=Laukik
9788190239233,BHARAT KI BALIDAN KATHAEN,Sudarshan Bhatia,1,ritikart,,odia-travelogue-deshe-deshe-by-gobinda-das
9788190425407,Panchami Nila Urimai - 1,J. H. A. Tremenheere,1,commonfolks,,https://www.commonfolks.in/books/d/panjami-nila-urimai-muthal-thoguthi
9788190482899,Hindī samīkshā aura Ḍô Rāmavilāsa Śarmā,Kirana Siṃha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5613280499192058459?BookName=Bachatichi-Kamal-Jeevanachi-Dhamal
9788190502689,Advanced Tax Laws and Practice Old and New Syllabus for CS Professional By Yogendra Bangar and Vandana Bangar Applicable For December 2019 Exam,,1,ritikart,,jharka-arapakha-by-susmita-patel
9788190637695,Dravidian studies in colonial Tamil Nadu,Yan Rajesvari,1,ritikart,,apahancha-pahancha-by-anjali-sahoo
9788190651530,Geoinformatics,Upadhyay And Bajpai,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4621246065304668926?BookName=Bharatiya-Senadalachi-Yashogatha
9788190655163,"Medical, Veterinary, and Public Health Important Mites and Ticks : A Handbook",Salil Kumar Gupta,1,commonfolks,,https://www.commonfolks.in/books/d/naveena-vaazhkaiyil-pillagal-valarppu
9788190788762,சால் : பிரான்சிஸ் ஜெயபதியுடன் 12 நேர்காணல்கள்,சண்முகராஜா.,1,commonfolks,,https://www.commonfolks.in/books/d/sitthiram-kaatti-nagargirathu-kadikaaram
9788190848909,Analytical Biochemistry and Separation Techniques,Dr. P. Palanivelu,1,commonfolks,,https://www.commonfolks.in/books/d/oru-siragu-pothum
9788190901192,HUMAN ANATOMY & PHYSIOLOGY[IN HINDI],Dr S.N. Aggarwal,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5549868056680890315?BookName=Surfing
9788191023565,DIGITAL ELECTRONIC CIRCUITS,MAITRA,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5522425285688963308?BookName=Bhartacha-Bhavishyavedh
9788192095905,"XI All India Meeting of Women in Science: Science and Technology : Ethical Issues, 28-30 January, 2011: abstracts",India) All India Meeting of Women in Science (11th 2011 New Bombay,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5692041646910879393?BookName=Katkari-Vikas-Ki-Visthapan
9788192282282,Exercises in modern Kerala history : historical study,Dr. K.N. Ganesh editor,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4853514189082570340?BookName=Swami-Samarthanchya-Goshti
9788192574448,Nibandh Kala,Kamini Devi,1,commonfolks,,https://www.commonfolks.in/books/d/yesunathar-varalaru-paari-nilayam
9788192925042,Research Methods And Statistical Applications ( In Social & Behavioural Science),Nishi Goel,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5552813817976114744?BookName=Suryakamale
9788193132890,POLICE BHARATI GRANTH BHAG -1 -VITTHAL BADE-MAHARASHTRA PUBLICATION-2024,Vitthal Bade,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4673071770115484414?BookName=Sanjfule
9788193213254,ENVIRONMENTAL STUDIES - 5,Dr. K.M.Mangal,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4944696594047754376?BookName=Chakram-Manasanshi-Kase-Vagave
9788193295694,Hindi Bhasha : Vikas Aur Swaroop,K.C. Bhatia,1,akshardhara,,39220-dr-madhav-chitale
9788193307755,Bharati - Ohoti Jeevan Sangharsha,DR. Dattatray Gaikwad,1,akshardhara,,9788184980516-khelani-vidnyanachi
9788193505236,"Law of limitation and prescription containing commentary on the Limitation Act, 1963 [Act No. 36 of 1963] : [with exhaustive discussion on condonation of delay, exclusion of time, sufficient cause, adverse possession & provisions of limitation in criminal cases]",Arindam Mitra,1,commonfolks,,https://www.commonfolks.in/books/d/endrendrum-anbudan-arunodhayam
9788193513545,Sports Journalism An Introduction to Reporting and Writing,Rajan Parthasarathy,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5403653122764055778?BookName=Mahamata-Ramai
9788193562093,Information System in Public Administration,Avadh Kishore,1,champaca,In Stock,https://champaca.in/products/bookmark-set-women-of-india
9788193663073,Introductory Micro Economics for Class XI,Sandeep Garg,1,ritikart,,chhai-sanja-ra-kabita-by-pradip-kumar-bandha
9788193938553,Bhartiya Itihas Me Nari,Dr S C Shukla and Dr ( Smt) Archana Shukla,1,commonfolks,,https://www.commonfolks.in/books/d/arivuchudar-abdul-kalaam
9788194081036,Panchamipetta Panthirukulam,Vishnu MC,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4896910112161496841?BookName=Kimaya-Sitafal-Lagvaditun-Lakshadhish-Honyachi
9788194207771,Business Economics: Theoretical Aspects,,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5718277000487246314?BookName=Khatyal-Kunchala
9788194321538,SAMAJ GABESANER PADHYATI,SAJOL BASU,1,akshardhara,,diwali-ank-ulhas-prabhat-buy-online
9788194395874,Kubad Ani Itar Katha | कुबड आणि इतर कथा,Khalid Javed,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5620366001416229576?BookName=Manavyachi-Shrimanti
9788194531807,Bananas and plantains : leading-edge research and developments,Subbaraya Uma,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4975599014585055477?BookName=Sampurna-Lakshya-(Gujrati)
9788194783336,Bal manovigyan aur Samajshatra ( D.P.Ed) (B.P.Ed),Dr. Hoshiyar Singh,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5074630583650846452?BookName=The-Meera
9788194920939,Genesis of an Indian city : urbanism and architectural knowledge in Ahmedabad,Sara Keller,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4774750824337239773?BookName=Vipulshree-2014
9788194934196,ELECTRONIC E-WASTE (Recent Trends and Practices):- A PERFECT BOOK FOR ELECTRONICS AND COMMUNICATION ENGINEERING AS PER SYLLABUS,Dr. Abhishek Swami,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5217734345516097016?BookName=Mission-Love-Impossible
9788195096923,Gyad-Ganthi (Garhwali Story Book) by Jabar Singh Kaintura,Jabar Singh Kaintura,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5309711511046602703?BookName=Shaleya-Nibhandache-Swarup
9788195289103,Ahimsa Ka Uttara-Adhunika Pariprekshya,Shriprakash Mishra,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5154157489006591680?BookName=Organic-Kitchen-Gardenig
9788195458431,தாலிமேல சத்தியம் / Thalimela sathyam,Imaiyam,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4764594860958959722?BookName=Dipmala-(2012)
9788195580507,Jagtik Sattasangharsh aani Bharat,Ramesh Patange,1,ritikart,,bharatiya-mahila-baijnanika-by-kabita-pattashani
9788195592562,BAMRAM,Pūshana Gupta,1,commonfolks,,https://www.commonfolks.in/books/d/velicha-vithaigal
9788195774333,ANALYTICAL INSTRUMENTATION AND FORENSIC SCIENCE,"SHEEBA GRACE, B SHANMUKHAM",1,exoticindia,,https://www.exoticindiaart.com/book/details/shri-sai-chalisa-nbz363/
9788195938797,KANAVIN ISAKKURIPPU,Mythily Kasthurirengan,1,commonfolks,,https://www.commonfolks.in/books/d/kanavin-isaikkurippu
9788195978922,Bloomsbury Class 4 Semester 1,GBP Editorial,1,commonfolks,,https://www.commonfolks.in/books/d/poovil-seitha-aayudham
9788196084257,Compilation of CCS Pension Rules,Nabhi Board of Editors,1,akshardhara,,ved0005-computercha-gharacha-vaidya
9788197060083,Analog and Digital Electronics : Principles and Applications In Hindi (B.Sc. Third Year Sem-VI ),H.P. Sinha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4753346114807773030?BookName=Suryanamaskar-(English)
9788197081422,Interest on TDS Litigations,Kasi Viswanathan V,1,akshardhara,,9789391157906-navjeevan
9788198011626,Kunnemma and other stories,Bala Sudhakar,1,darussalam,,
9788198016676,PURBA BANGLAR GONOANDOLON O SESH MUJIB,INDU SAHA,1,akshardhara,,34802-srushtividnyan-gatha-2
9788198211125,Dhanbad The Economics of Coal - The Mafia,Pramod K Gupta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4621679399274617185?BookName=Aaplyala-He-Mahit-Have!
9788198789518,"Myedubag iBuild IT, AI, Robotics and Coding Book 1, for Class 1, with Hands-On Projects, Aligned with NEP 2020",Myedubag Editorial team,1,commonfolks,,https://www.commonfolks.in/books/d/kalithogai-kaattum-paala-tamilum-kurinji-tamilum
9788198818171,Communication and Teaching Skills,Dr. Anil Kumar,1,commonfolks,,https://www.commonfolks.in/books/d/payana-ilakkiyangal-oar-oppeedu
9788198837684,Cyber Threats in India: Vulnerabilities and Regional Challenges,O. Sanajaobi Devi & L.  Pabitabi Devi,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5653804955489343245?BookName=Aart.
9788199034464,Sinhayan ‘सिंहायनः पाच तपांचे पर्व’ हे पद्मश्री डॉ. प्रतापसिंह ग. जाधव यांचे सळसळतं रसरशीत असं आत्मचरित्र. हे फक्त आत्मचरित्र नसून देशाचा-राज्याचा गत शंभर व,Dr. Pratapsinh Jadhav,1,boighar,,https://boighar.in/product/chhera-kaporer-kabyalokkhi-reeswav-chatterjee/
9788199356054,Badlav / बदलाव,Dr. Parmatma Maurya,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4805727243557116537?BookName=Nakshatrache-Dena-(2011)
9789350463581,When I Grow Up/Naam Periyavan Aakumpothu (Tamil),Annie Besant,1,commonfolks,,https://www.commonfolks.in/books/d/naan-periyavan-aagumpodhu
9789380072029,Gypsyin Thuyara Nadanan,Yamuna Rajendran,1,commonfolks,,https://www.commonfolks.in/books/d/gypsyin-thuyara-nadanam
9789389205442,உணர்வுகள் பல - ஒவ்வொன்றும் தனித்துவமானது (Perceptions many - Each one unique),,1,commonfolks,,https://www.commonfolks.in/books/d/perceptions-many-each-one-unique
9788184761412,Ambedkar,Ajayan Bala,1,panuval,,https://www.panuval.com/ambedkar-1040561?search=%20&page=36&limit=100
9788184763539,Udal Nalam Kaakka Unnatha Vazhigal,"போத்தி, பெ.",1,panuval,,https://www.panuval.com/udalnalam-kaaka-unnatha-vazhigal-1040164?search=%20&page=71&limit=100
9788186719183,Itihāsa kī anakahī kahāniyām̆ / 1,,1,exoticindia,,https://www.exoticindiaart.com/book/details/untold-stories-of-history-part-1-azd630/
9788189867034,முமியா : சிறையும் மரணமும்,"அபு-ஜமால், முமியா.",1,panuval,,https://www.panuval.com/oru-porulathara-adiyalin-vakkumulam-part-2-10004506-10004506?search=%20&page=92&limit=100
9788192685007,Principles & Applications of Biochemistry in Medicine,Rafi,1,panuval,,https://www.panuval.com/ippadiyum-oruthi-10007905?search=%20&page=60&limit=100
9788195064656,sanskrt ke moordhany rachanaakaar संस्कृत के मूर्धन्य रचनाकार,Karatāra Siṃha,1,exoticindia,,https://www.exoticindiaart.com/book/details/sanskrit-ke-moordhany-rachanakar-rzz074/
9788123410609,குழந்தைகளே கலாமைக் கேளுங்கள்,Avul Pakir Jainulabdeen Abdul Kalam,1,commonfolks,,https://www.commonfolks.in/books/d/kuzhanthaigale-kalaamai-kelungal
9788123425870,Puthukkavi:thaikal:il ul:aviyal cinhthanai,Mithra,1,commonfolks,,https://www.commonfolks.in/books/d/puthukkavithaigalil-ulaviyal-sinthanai
9788123427263,Tamil̲ar vāl̲kkaiyil pūkkaḷ : Tamil̲p paṇpāṭṭu vimarcan̲ak kaṭṭuraikaḷ,Na Murukēcapāṇṭiyan̲,1,commonfolks,,https://www.commonfolks.in/books/d/tamilar-vazhkkaiyil-pookkal
9788123433905,Sivappu Thalakkuttaiyanintha Paaplar Marakkandru,Chingiz Aitmatov,1,commonfolks,,https://www.commonfolks.in/books/d/sivappu-thalaikkuttaiyanintha-poplar-marakkandru
9788123749938,Bābā Khaṛaka Siṃha aura Bhārata kā svatantratā saṅgharsha,Mohinder Singh,1,exoticindia,,https://www.exoticindiaart.com/book/details/baba-kharak-singh-and-india-s-freedom-struggle-uay417/
9788126031504,தமிழ்ச் சித்தர் இலக்கியம் : ஆய்வு முன்னுரையுடன்,நிர்மலா மோகன்.,1,commonfolks,,https://www.commonfolks.in/books/d/tamil-siddhar-ilakkiyam
9788126043675,மூடுபனிச்சிறையில் வண்ணங்கள்,"மிஸ்ரா, கோவிந்த, 1939- author",1,commonfolks,,https://www.commonfolks.in/books/d/moodupani-chiraiyil-vannangal
9788131729618,Truth about Being a Leader… and Nothing But the Truth,Karen Otazo,1,commonfolks,,https://www.commonfolks.in/books/d/thalamai-thaanga-success-formula
9788131729625,The Truth about Managing your Career,Karen Otazo,1,commonfolks,,https://www.commonfolks.in/books/d/velaiyil-munnera-success-formula
9788131729649,மனிதர்களை நிர்வகிக்க சக்ஸஸ் ஃபார்முலா : உலகை ஆள வா!,Stephen P. Robbins,1,commonfolks,,https://www.commonfolks.in/books/d/manidargalai-nirvagikka-success-formula
9788131730416,சிறந்த பேச்சாளராக சக்ஸஸ் ஃபார்முலா : வார்த்தைகளால் வசப்படுத்து!,James S. O'Rourke,1,commonfolks,,https://www.commonfolks.in/books/d/sirantha-pechalaraga-success-formula
9788131732601,Sirandhavargalai Therndhedukka Success Formula (Tamil Edition),Cathy Fyock,1,commonfolks,,https://www.commonfolks.in/books/d/sirandhavargalai-therndhedukka-success-formula
9788131756027,The Truth About Negotations,Leigh L. Thompson,1,commonfolks,,https://www.commonfolks.in/books/d/pechu-vaarthaigalil-vetri-pera-success-formula
9788183451574,Thennaka Gandhi P.S. Kumarasamy Raja,"சுப்பிரமணிய ராஜா, பி. ஆர்.",1,commonfolks,,https://www.commonfolks.in/books/d/thennaga-gandhi-ps-kumarasamy-raja-vaazhvum-paniyum
9788184021950,Vazhkkaiyai Valamaakkum Sirukathaigal 1,J.P. Vaswani,1,commonfolks,,https://www.commonfolks.in/books/d/vaazhkkaiyai-valamaakkum-siru-kadhaigal-paagam-1
9788184024838,E - Publishing,பாக்கியநாதன்.,1,commonfolks,,https://www.commonfolks.in/books/d/e-publishing
9788184935646,VAO : Model Question Paper (Tamil Edition),R. Veerasekaran,1,commonfolks,,https://www.commonfolks.in/books/d/vao-model-question-paper
9788184936919,Nano Or Athisayam,"Philip Chacko, Christabelle Noronha, Sujata Agrawal",1,commonfolks,,https://www.commonfolks.in/books/d/nano-or-athisayam
9788184937459,Tamil Nadu Sirappu Kaval Ilaignar Padai Kavalar Thervu,M. Sibi Kumaran,1,commonfolks,,https://www.commonfolks.in/books/d/tamil-nadu-sirappu-kaval-ilaignar-padai-kavalar-thervu
9788184939576,Mar̲aintu pōn̲a mārkciyamum maṅki varum mārkkeṭṭum,"Kurumūrtti, Es",1,commonfolks,,https://www.commonfolks.in/books/d/maraindhu-pona-marksiyamum-mangi-varum-markettum
9788186103173,Rajputoh Ki Gauravghatha,Rajendra Singh Bidasar,1,exoticindia,,https://www.exoticindiaart.com/book/details/rani-beti-raj-karen-rajasthani-novel-tzz505/
9788187477907,Vaanagame Ilaveyile Maracherive,Sundara Ramaswamy,1,commonfolks,,https://www.commonfolks.in/books/d/vaanagame-ilaveyyile-marachcherive
9788190274227,Bharat Ke Hindi Rajya Chhatisgadh,Vikāsa Esa Khatrī,1,commonfolks,,https://www.commonfolks.in/books/d/sirpi-mounam-udaiyum-oru-makaa-kavithai
9788195326921,குழந்தைகளின் பேருலகம் குழந்தைகளின் கல்வி-உளவியல் கட்டுரைகள்,"சாந்தி பாஸ்கரசந்திரன், ஆசிரியர்",1,commonfolks,,https://www.commonfolks.in/books/d/kuzhanthaigalin-perulagam
9788198951274,Mathematics Class 3,Mohit Publishers,1,commonfolks,,https://www.commonfolks.in/books/d/vascodagama-sandhya
9789380240312,Pattri Eriyum Baghdad: Meekodpadum Kodpadukalum (Blog Writings on Iraq Occupation),unknown author,1,commonfolks,,https://www.commonfolks.in/books/d/patri-eriyum-baghdad
9789382577706,Valarum Ariviyal Kalanjiyam,Dr. E K T Sivakumar,1,commonfolks,,https://www.commonfolks.in/books/d/valarum-ariviyal-kalanjiyam
9789382577874,Sillarai Vanigam Sirakka 7 Vazhigal,Siddharthansundaram,1,commonfolks,,https://www.commonfolks.in/books/d/sillarai-vanigam-sirakka-7-vazhigal
